Geo_FILEID,state,Geo_LOGRECNO,state_fips,county_fips,tract,GEOID,tract_id,county,fips,total_pop,pop_sqmile,total_u5,total_u18,pct_u5,pct_u18,over_65,pct_over_65,med_age,med_age_m,med_age_f,total_wht,total_blk,total_asian,pct_wht,pct_blk,pct_asian,total_hispanic,pct_hispanic,no_hs,pct_no_hs,pct_unemploy,hh_single_parent,pct_hh_sf,med_hh_income,hh_ss,pct_hh_ss,med_year,med_home_value,med_gross_rent,X18_64_pov,pct_18_64_pov,X65_pov,pct_65_pov,blk_pov,pct_blk_pov,rental_units,no_car,pct_no_car,no_health_ins,pct_no_health_ins,no_internet,per_no_internet,no_computer,per_no_computer,mh,pct_mh,cost_burdened,pct_rent,count_property,count_floodfactor1,count_floodfactor2,count_floodfactor3,count_floodfactor4,count_floodfactor5,count_floodfactor6,count_floodfactor7,count_floodfactor8,count_floodfactor9,count_floodfactor10,min_risk,moderate_risk,major_risk,sev_risk,extreme_risk
ACSSF,nc,3543,37,7,920501,14000US37007920501,9205.01,Anson County,37007920501,922,42.66959,105,256,11.39,27.77,92,9.98,39.3,44.1,36.6,311,611,0,33.73,66.27,0,68,7.38,217,33.44,0,56,14.36,36949,92,23.59,1976,65600,638,141,24.56,0,0,208,34.04,125,0,0,188,20.39,43,11.03,43,11.03,188,48.21,34.4,32.05,742,671,0,5,2,3,6,5,11,32,7,0.904312668,0.009433962,0.01212938,0.021563342,0.052560647
ACSSF,nc,3544,37,7,920502,14000US37007920502,9205.02,Anson County,37007920502,4369,316.2217,96,796,2.2,18.22,1174,26.87,48.3,44.9,49.1,1606,2696,60,36.76,61.71,1.37,0,0,598,18.42,11.41,268,15.86,38191,875,51.78,1965,85300,774,469,20.27,132,12.2,667,25.52,657,150,8.88,232,5.53,412,24.38,346,20.47,163,8.06,51.15,38.88,2934,2661,0,18,34,15,39,42,66,49,10,0.906952965,0.017723245,0.018404908,0.036809816,0.020109066
ACSSF,nc,3545,37,7,920600,14000US37007920600,9206,Anson County,37007920600,3441,21.1436,124,734,3.6,21.33,658,19.12,42.6,41.4,48.3,1747,1424,118,50.77,41.38,3.43,323,9.39,314,12.99,10.89,334,23.26,47752,490,34.12,1979,104200,877,181,8.83,68,10.33,197,13.84,427,73,5.08,479,13.94,193,13.44,114,7.94,563,30.48,40.28,29.74,3847,3553,0,12,18,14,20,23,72,112,23,0.923576813,0.007798284,0.008838056,0.024694567,0.03509228
ACSSF,nc,3546,37,7,980000,14000US37007980000,9800,Anson County,37007980000,1298,2362.927,0,0,0,0,61,4.7,42,42.7,37.5,538,632,27,41.45,48.69,2.08,40,3.08,312,25.94,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,3,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,0
ACSSF,nc,3547,37,9,970200,14000US37009970200,9702,Ashe County,37009970200,2898,53.13404,46,521,1.59,17.98,702,24.22,47.2,42.9,50.2,2801,0,0,96.65,0,0,194,6.69,401,19.31,1.4,97,8.35,40283,672,57.83,1973,119400,828,216,12.9,47,6.7,0,NA,126,60,5.16,273,9.45,197,16.95,190,16.35,281,17.77,36.5,10.84,3185,1682,0,6,17,36,46,35,83,346,926,0.528100471,0.00722135,0.025745683,0.037048666,0.399372057
ACSSF,nc,3548,37,9,970300,14000US37009970300,9703,Ashe County,37009970300,2335,28.23711,34,332,1.46,14.22,667,28.57,52.2,45.8,55.3,2150,0,67,92.08,0,2.87,63,2.7,267,14.35,1.88,179,17.31,47297,531,51.35,1975,163600,810,138,10.33,115,17.24,0,NA,172,73,7.06,267,11.43,222,21.47,251,24.27,276,18.06,30.81,16.63,3292,1884,0,10,20,30,40,42,85,367,814,0.572296476,0.009113001,0.02126367,0.038578372,0.358748481
ACSSF,nc,3549,37,9,970400,14000US37009970400,9704,Ashe County,37009970400,4857,150.1914,285,1035,5.87,21.31,1121,23.08,47.1,47.2,47.1,4625,13,33,95.22,0.27,0.68,433,8.91,400,11.38,8.59,264,12.27,46989,957,44.47,1979,166500,567,242,8.96,86,7.67,9,69.23,465,119,5.53,340,7,413,19.19,254,11.8,397,14.92,27.74,21.61,4871,3385,0,42,80,54,74,90,163,474,509,0.694929173,0.025046192,0.026277972,0.051940053,0.201806611
ACSSF,nc,3550,37,9,970501,14000US37009970501,9705.01,Ashe County,37009970501,2714,126.7711,97,333,3.57,12.27,707,26.05,55.2,53.1,57.3,2514,132,14,92.63,4.86,0.52,124,4.57,231,10.32,13.44,128,10.21,39833,573,45.69,1983,194900,637,330,20.04,65,9.63,24,19.51,431,45,3.59,447,16.84,275,21.93,233,18.58,341,17.82,44.08,34.37,4787,3624,3,25,46,57,68,53,92,359,460,0.757677042,0.014831836,0.026112388,0.03029037,0.171088364
ACSSF,nc,3551,37,9,970502,14000US37009970502,9705.02,Ashe County,37009970502,2868,141.0586,151,539,5.26,18.79,720,25.1,46.7,41.2,49.8,2662,84,0,92.82,2.93,0,239,8.33,322,14.7,5.02,252,21.19,37465,467,39.28,1978,158800,626,210,13.26,68,11.6,3,3.7,392,177,14.89,552,20.38,183,15.39,141,11.86,357,23.56,34.69,32.97,2856,1981,1,12,41,46,48,53,95,269,309,0.693977591,0.018557423,0.032913165,0.051820728,0.202380952
ACSSF,nc,3552,37,9,970701,14000US37009970701,9707.01,Ashe County,37009970701,3673,70.69151,54,434,1.47,11.82,973,26.49,50,49,53.1,3634,0,1,98.94,0,0.03,31,0.84,435,14.47,3.72,284,15.96,55847,686,38.54,1994,232300,821,351,15.49,14,1.44,0,NA,239,0,0,454,12.36,402,22.58,135,7.58,490,17.16,15.9,13.43,5284,3984,0,23,35,61,72,75,118,396,520,0.753974262,0.010976533,0.025170326,0.03652536,0.17335352
ACSSF,nc,3553,37,9,970702,14000US37009970702,9707.02,Ashe County,37009970702,1785,44.10788,23,147,1.29,8.24,709,39.72,56.8,59.1,54.1,1737,20,12,97.31,1.12,0.67,49,2.75,90,5.76,1.71,5,0.58,45189,485,56.66,1993,223400,NA,84,9.04,15,2.12,0,0,24,0,0,180,10.08,93,10.86,95,11.1,255,15.79,0,2.8,5648,4364,1,9,32,55,68,56,124,342,597,0.772839943,0.007259207,0.02177762,0.031869688,0.166253541
ACSSF,nc,3554,37,9,970801,14000US37009970801,9708.01,Ashe County,37009970801,2098,35.42801,63,293,3,13.97,557,26.55,51,47,51.1,2016,0,0,96.09,0,0,108,5.15,239,15.22,2.7,160,17.09,43929,389,41.56,1983,135600,709,295,23.64,106,19.03,0,NA,197,87,9.29,238,11.34,333,35.58,212,22.65,356,23.3,25.89,21.05,3770,2757,1,12,28,51,32,50,84,328,427,0.731564987,0.01061008,0.022015915,0.035543767,0.200265252
ACSSF,nc,3555,37,9,970802,14000US37009970802,9708.02,Ashe County,37009970802,3370,53.23432,313,991,9.29,29.41,709,21.04,36.1,31.2,40.6,3352,3,10,99.47,0.09,0.3,144,4.27,253,10.97,2.63,208,15.29,37061,540,39.71,1975,165400,732,308,18.44,75,10.58,3,100,434,39,2.87,266,7.89,232,17.06,164,12.06,314,17.36,18.43,31.91,4889,3294,1,13,41,54,48,34,104,333,887,0.673961955,0.011045204,0.020863162,0.028226631,0.249539783
ACSSF,nc,3556,37,11,930100,14000US37011930100,9301,Avery County,37011930100,3762,104.7957,110,466,2.92,12.39,833,22.14,38.2,37.5,38.9,3394,75,47,90.22,1.99,1.25,235,6.25,275,11.89,8.57,216,17.13,45391,567,44.96,1985,193700,837,309,18.29,104,12.48,13,76.47,239,34,2.7,457,12.17,149,11.82,105,8.33,253,8.7,43.1,18.95,5693,4646,0,16,41,58,83,76,99,334,332,0.816089935,0.010012296,0.024767258,0.030739505,0.116985772
ACSSF,nc,3557,37,11,930200,14000US37011930200,9302,Avery County,37011930200,2755,34.62806,189,367,6.86,13.32,733,26.61,54.6,46.5,58.7,2492,9,10,90.45,0.33,0.36,132,4.79,176,7.93,1.63,131,10.97,55585,569,47.65,1985,216600,860,154,9.44,33,4.88,0,NA,290,44,3.69,487,18.21,151,12.65,73,6.11,267,5.02,16.2,24.29,6903,5564,0,24,84,96,101,100,146,389,398,0.806026365,0.015645372,0.028538317,0.03563668,0.114008402
ACSSF,nc,3558,37,11,930301,14000US37011930301,9303.01,Avery County,37011930301,3380,95.30993,68,524,2.01,15.5,1046,30.95,52.9,52.3,55.7,3336,12,0,98.7,0.36,0,231,6.83,462,16.56,6.82,252,15.38,38325,813,49.6,1982,175200,673,346,19.48,97,9.29,11,100,452,102,6.22,734,21.95,450,27.46,256,15.62,322,12.86,46.02,27.58,4243,3079,0,18,49,44,52,47,106,349,491,0.725665802,0.015790714,0.022625501,0.036059392,0.197973132
ACSSF,nc,3559,37,11,930302,14000US37011930302,9303.02,Avery County,37011930302,2488,57.02502,118,447,4.74,17.97,473,19.01,45.6,46.1,44.8,2375,7,5,95.46,0.28,0.2,69,2.77,223,11.43,9.2,113,10.98,40859,403,39.16,1976,139700,469,303,19.32,80,16.91,0,0,205,79,7.68,416,16.72,193,18.76,197,19.14,346,24.45,19.51,19.92,3047,1866,1,10,32,48,53,46,86,354,551,0.612733837,0.01378405,0.033147358,0.0433213,0.297013456
ACSSF,nc,3560,37,11,930400,14000US37011930400,9304,Avery County,37011930400,5362,101.579,129,778,2.41,14.51,780,14.55,43.1,41,49,4405,626,32,82.15,11.67,0.6,255,4.76,755,17.38,2.1,109,8.69,51193,497,39.6,1981,150900,770,124,7.16,0,0,0,NA,121,56,4.46,356,11.28,285,22.71,117,9.32,490,28.79,76.86,9.64,3487,2280,0,19,49,50,58,56,125,438,412,0.653857184,0.019501004,0.030972182,0.051907083,0.243762547
ACSSF,nc,3561,37,13,930101,14000US37013930101,9301.01,Beaufort County,37013930101,3442,21.0693,102,1091,2.96,31.7,603,17.52,39,38.5,39.9,2267,894,6,65.86,25.97,0.17,268,7.79,222,10.63,4.43,207,18.45,59412,370,32.98,1985,101500,1323,71,4.06,73,12.11,99,11.07,260,35,3.12,296,8.6,240,21.39,163,14.53,469,29.99,63.08,23.17,3895,983,15,196,349,292,627,212,260,814,147,0.256225931,0.139922978,0.235943517,0.121181001,0.246726573
ACSSF,nc,3562,37,13,930102,14000US37013930102,9301.02,Beaufort County,37013930102,1672,71.80833,43,366,2.57,21.89,459,27.45,52.6,50.5,54.1,932,717,0,55.74,42.88,0,190,11.36,215,17.35,4.56,189,27.51,35665,402,58.52,1974,110900,792,179,21.13,60,13.07,318,44.35,247,66,9.61,230,13.76,206,29.99,116,16.89,209,21.84,32.79,35.95,2205,4,0,2,8,11,35,41,78,1957,69,0.001814059,0.004535147,0.020861678,0.053968254,0.918820862
ACSSF,nc,3563,37,13,930200,14000US37013930200,9302,Beaufort County,37013930200,6056,42.07297,254,1032,4.19,17.04,1200,19.82,45.9,45,49.6,4374,1432,1,72.23,23.65,0.02,467,7.71,588,13.6,7.17,529,22.48,50214,986,41.9,1981,138800,808,795,20.79,163,13.58,106,7.41,776,50,2.12,1213,20.04,661,28.09,190,8.07,1099,38.92,30.8,32.98,4592,3585,9,176,168,131,149,98,137,123,16,0.782665505,0.074912892,0.06097561,0.051175958,0.030270035
ACSSF,nc,3564,37,13,930300,14000US37013930300,9303,Beaufort County,37013930300,3625,979.6038,271,812,7.48,22.4,746,20.58,42,37.5,49.4,1695,1855,0,46.76,51.17,0,430,11.86,264,10.62,12.39,350,21.37,32500,696,42.49,1958,150200,779,561,28.12,117,15.68,660,36.26,868,227,13.86,502,14.14,389,23.75,303,18.5,63,2.93,41.36,52.99,2414,337,30,250,282,308,636,318,180,71,2,0.152029826,0.22038111,0.391052196,0.206296603,0.030240265
ACSSF,nc,3565,37,13,930400,14000US37013930400,9304,Beaufort County,37013930400,5293,905.8315,267,1070,5.04,20.22,1335,25.22,46.7,48.4,46.6,3062,1852,88,57.85,34.99,1.66,239,4.52,533,13.75,7.38,595,25.71,34730,1054,45.55,1968,178200,764,856,30.2,330,28.72,1153,64.74,1174,454,19.62,259,5.14,413,17.85,393,16.98,173,6.95,55.54,50.73,2434,896,22,206,361,170,390,166,166,53,4,0.377156943,0.232949877,0.230073952,0.136400986,0.023418242
ACSSF,nc,3566,37,13,930501,14000US37013930501,9305.01,Beaufort County,37013930501,3734,506.2565,214,632,5.73,16.93,935,25.04,48.3,46.5,49.1,2932,562,3,78.52,15.05,0.08,546,14.62,456,16.01,10.65,331,18.59,44850,625,35.09,1975,175600,689,571,26.35,15,1.6,254,45.2,486,53,2.98,533,14.27,245,13.76,152,8.53,785,33.19,44.44,27.29,2966,336,30,218,442,223,343,195,303,744,132,0.123398517,0.222521915,0.1908294,0.1679029,0.295347269
ACSSF,nc,3567,37,13,930502,14000US37013930502,9305.02,Beaufort County,37013930502,3511,181.2513,202,793,5.75,22.59,605,17.23,43.9,47.6,40.1,2741,482,0,78.07,13.73,0,653,18.6,344,14.32,6.81,218,15.59,53206,471,33.69,1983,120000,758,153,7.24,56,9.26,16,3.32,199,66,4.72,308,8.77,413,29.54,166,11.87,517,32.54,33.67,14.23,2301,1792,11,82,101,32,68,49,67,81,18,0.78357236,0.079530639,0.043459365,0.050412864,0.043024772
ACSSF,nc,3568,37,13,930600,14000US37013930600,9306,Beaufort County,37013930600,3060,49.48842,131,566,4.28,18.5,764,24.97,47.6,50.5,45.5,2927,25,0,95.65,0.82,0,52,1.7,57,2.45,2.67,93,7.67,83516,567,46.74,1988,179000,1095,78,4.51,32,4.19,0,0,126,38,3.13,302,9.87,137,11.29,118,9.73,371,24.8,34.92,10.39,3187,1266,40,275,366,189,215,117,165,481,73,0.409789771,0.201129589,0.126764983,0.088484468,0.173831189
ACSSF,nc,3569,37,13,930700,14000US37013930700,9307,Beaufort County,37013930700,2464,32.42939,117,356,4.75,14.45,740,30.03,57.1,57.1,57.3,2402,37,20,97.48,1.5,0.81,65,2.64,166,8.29,2.67,105,9.01,65250,593,50.86,1980,273000,1104,161,11.77,71,9.59,0,0,130,7,0.6,281,11.4,185,15.87,109,9.35,401,17.94,23.08,11.15,5573,30,6,64,281,303,743,552,1112,2221,261,0.006459716,0.061905616,0.187690651,0.298582451,0.445361565
ACSSF,nc,3570,37,13,930800,14000US37013930800,9308,Beaufort County,37013930800,2350,17.32073,71,534,3.02,22.72,591,25.15,44.4,40.5,52.2,1176,1011,29,50.04,43.02,1.23,120,5.11,202,11.92,6.12,231,24.55,47520,567,60.26,1983,75900,724,313,25.55,113,19.12,374,36.99,139,60,6.38,319,13.57,213,22.64,218,23.17,370,27.35,49.64,14.77,4813,2288,17,203,327,89,269,162,382,975,101,0.478911282,0.110118429,0.074381882,0.113027218,0.223561188
ACSSF,nc,3571,37,13,930900,14000US37013930900,9309,Beaufort County,37013930900,3670,28.78551,131,517,3.57,14.09,1495,40.74,58.9,57.8,59.6,3043,537,0,82.92,14.63,0,42,1.14,243,8.05,0.72,184,11.44,71656,1005,62.46,1994,267500,834,218,13.15,55,3.68,119,22.16,99,67,4.16,340,9.26,247,15.35,136,8.45,841,33.12,31.31,6.15,5757,4183,12,112,125,105,258,234,257,363,108,0.728678131,0.041167275,0.063053674,0.085287476,0.081813445
ACSSF,nc,3572,37,13,931001,14000US37013931001,9310.01,Beaufort County,37013931001,2980,74.80676,204,572,6.85,19.19,511,17.15,36.9,36.4,42.8,2579,379,0,86.54,12.72,0,396,13.29,450,20.28,8.45,129,12,52731,509,47.35,1985,69900,704,365,19.24,2,0.39,94,24.8,315,102,9.49,528,17.72,260,24.19,201,18.7,784,66.55,37.78,29.3,1831,1580,0,43,34,30,50,40,31,21,2,0.862916439,0.042053523,0.043691972,0.038776625,0.012561442
ACSSF,nc,3573,37,13,931002,14000US37013931002,9310.02,Beaufort County,37013931002,3041,121.4641,161,651,5.29,21.41,677,22.26,45.4,41.6,47.5,1604,1134,0,52.75,37.29,0,239,7.86,286,13.22,9.3,321,25.04,51400,606,47.27,1982,103400,718,260,15.18,83,12.26,253,22.31,388,109,8.5,355,11.67,160,12.48,124,9.67,429,27.64,38.15,30.27,2624,1499,3,32,35,18,88,103,211,497,138,0.572408537,0.025533537,0.040396341,0.119664634,0.241996951
ACSSF,nc,3574,37,15,960100,14000US37015960100,9601,Bertie County,37015960100,4998,30.60503,112,618,2.24,12.36,1396,27.93,49.3,41.5,56.5,2397,2541,1,47.96,50.84,0.02,38,0.76,743,19.27,1.49,472,22.85,38949,1126,54.5,1978,86300,762,582,19.5,186,13.32,775,30.73,467,191,9.24,744,14.89,799,38.67,493,23.86,617,24.41,52.89,22.6,5451,4599,2,102,131,74,151,64,106,100,122,0.844065309,0.042744451,0.04127683,0.031186938,0.040726472
ACSSF,nc,3575,37,15,960200,14000US37015960200,9602,Bertie County,37015960200,3794,29.54681,285,883,7.51,23.27,577,15.21,42.2,41.4,44,1291,2319,0,34.03,61.12,0,147,3.87,565,21.3,6.22,378,24.4,40669,562,36.28,1983,71800,614,578,24.79,136,23.57,636,27.45,351,112,7.23,397,10.47,403,26.02,225,14.53,757,43.21,44.16,22.66,3192,2789,0,62,67,53,88,47,44,42,0,0.873746867,0.040413534,0.044172932,0.028508772,0.013157895
ACSSF,nc,3576,37,15,960300,14000US37015960300,9603,Bertie County,37015960300,3189,15.81023,177,755,5.55,23.68,598,18.75,41.3,35.8,51,612,2512,9,19.19,78.77,0.28,48,1.51,364,16.09,10.65,253,19.11,32258,708,53.47,1983,64400,945,461,25.12,65,10.87,691,27.53,332,143,10.8,345,10.83,418,31.57,199,15.03,666,42.02,32.53,25.08,3584,3081,7,90,74,50,60,68,86,63,5,0.861607143,0.045758929,0.030691964,0.04296875,0.018973214
ACSSF,nc,3577,37,15,960401,14000US37015960401,9604.01,Bertie County,37015960401,2795,52.60936,92,396,3.29,14.17,1134,40.57,58.6,58,58.9,1288,1305,111,46.08,46.69,3.97,0,0,390,17.81,16.28,168,12.77,36842,951,72.26,1975,111100,754,300,23.72,148,13.75,467,36.77,360,155,11.78,223,8.15,380,28.88,246,18.69,304,19.01,35.28,27.36,2787,2087,0,86,134,108,118,57,106,81,9,0.748833872,0.078937926,0.081090779,0.058485827,0.032292788
ACSSF,nc,3578,37,15,960402,14000US37015960402,9604.02,Bertie County,37015960402,3329,21.81074,96,458,2.88,13.76,522,15.68,41.8,37.6,50.7,724,2416,16,21.75,72.57,0.48,162,4.87,624,24.2,11.21,238,25.51,28319,410,43.94,1984,96500,NA,520,42.28,84,20.34,811,45.43,315,119,12.75,249,11.86,404,43.3,198,21.22,611,38.7,38.1,33.76,3530,2841,6,119,100,103,94,70,108,72,17,0.806515581,0.06203966,0.055807365,0.050424929,0.025212465
ACSSF,nc,3579,37,17,950101,14000US37017950101,9501.01,Bladen County,37017950101,2686,15.91007,215,549,8,20.44,333,12.4,41.9,45.6,38,1732,647,0,64.48,24.09,0,438,16.31,260,13.96,7.53,135,16.88,46129,259,32.38,1992,111900,539,233,12.92,35,10.51,231,35.7,134,47,5.88,321,11.95,162,20.25,104,13,538,47.91,26.12,16.75,2936,2360,5,83,81,44,97,76,101,85,4,0.805517711,0.055858311,0.048024523,0.060286104,0.030313351
ACSSF,nc,3580,37,17,950102,14000US37017950102,9501.02,Bladen County,37017950102,1882,12.78492,65,248,3.45,13.18,639,33.95,56.8,56.2,57.5,1233,437,16,65.52,23.22,0.85,207,11,303,18.97,1.08,72,8.32,37466,501,57.92,1990,92000,592,346,35.16,139,21.75,99,23.08,305,61,7.05,263,14.19,197,22.77,181,20.92,999,48.31,46.23,35.26,4055,2929,17,184,293,122,276,76,98,51,9,0.726510481,0.117632552,0.098150432,0.042909988,0.014796547
ACSSF,nc,3581,37,17,950200,14000US37017950200,9502,Bladen County,37017950200,2408,17.32466,103,383,4.28,15.91,317,13.16,45.7,38.7,49.7,1169,902,0,48.55,37.46,0,364,15.12,353,19.7,12.73,226,22.71,41213,333,33.47,1993,88400,738,404,23.65,62,19.56,366,40.58,277,68,6.83,378,15.7,165,16.58,109,10.95,709,53.43,37.18,27.84,2809,2131,7,68,135,67,135,91,94,65,16,0.761124956,0.072267711,0.071911712,0.065859737,0.028835885
ACSSF,nc,3582,37,17,950301,14000US37017950301,9503.01,Bladen County,37017950301,3126,141.0432,142,811,4.54,25.94,476,15.23,38.8,36.8,41.3,2107,826,42,67.4,26.42,1.34,511,16.35,313,16.1,2.7,239,24.74,45287,363,37.58,1979,87400,661,586,31.87,62,13.03,272,32.93,290,114,11.8,404,12.92,153,15.84,154,15.94,448,41.71,44.48,30.02,2045,1767,0,35,40,19,49,39,31,53,12,0.86405868,0.036674817,0.033251834,0.034229829,0.031784841
ACSSF,nc,3583,37,17,950302,14000US37017950302,9503.02,Bladen County,37017950302,2883,43.63092,224,471,7.77,16.34,647,22.44,46.6,46.9,45.9,2173,708,0,75.37,24.56,0,53,1.84,345,15.33,2.21,211,16.76,32008,522,41.46,1975,92400,859,519,29.44,151,23.59,316,46.4,349,61,4.85,216,7.52,252,20.02,166,13.19,545,38.14,54.44,27.72,3112,2609,1,104,68,59,74,65,80,43,9,0.838688946,0.055269923,0.042737789,0.04659383,0.016709512
ACSSF,nc,3584,37,17,950401,14000US37017950401,9504.01,Bladen County,37017950401,3496,313.94,282,729,8.07,20.85,847,24.23,35.5,27,52.1,1478,1565,0,42.28,44.77,0,266,7.61,497,20.2,0,361,23.46,21013,701,45.55,1974,116800,585,704,38.2,252,34.81,777,53.37,710,335,21.77,479,14.56,217,14.1,121,7.86,68,3.57,34.93,46.13,2740,2338,0,30,69,24,104,34,58,61,22,0.853284672,0.036131387,0.046715328,0.033576642,0.030291971
ACSSF,nc,3585,37,17,950402,14000US37017950402,9504.02,Bladen County,37017950402,2547,61.00676,40,672,1.57,26.38,649,25.48,37.4,45.1,30.3,1019,1430,0,40.01,56.14,0,89,3.49,126,8.4,1.96,121,15.43,NA,364,46.43,1983,221800,706,290,23.65,0,0,400,27.97,175,9,1.15,133,5.26,54,6.89,54,6.89,231,22.76,29.71,22.32,2084,1742,0,40,43,18,52,36,52,87,14,0.835892514,0.039827255,0.033589251,0.042226488,0.048464491
ACSSF,nc,3586,37,17,950501,14000US37017950501,9505.01,Bladen County,37017950501,3022,75.32903,118,666,3.9,22.04,630,20.85,44.6,45.9,41.6,2516,457,0,83.26,15.12,0,269,8.9,269,12.41,0.73,210,20.83,54848,298,29.56,1984,157300,626,262,15.18,58,9.21,324,70.9,174,27,2.68,249,8.24,119,11.81,81,8.04,190,16.16,9.2,17.26,2152,1799,0,58,51,32,66,60,51,35,0,0.835966543,0.050650558,0.045539033,0.051579926,0.016263941
ACSSF,nc,3587,37,17,950502,14000US37017950502,9505.02,Bladen County,37017950502,3441,77.77628,152,657,4.42,19.09,1065,30.95,47.1,44.7,47.8,2385,927,0,69.31,26.94,0,103,2.99,244,9.1,12.01,172,12.48,47700,700,50.8,1978,63000,710,262,15.24,196,18.4,302,32.58,471,52,3.77,184,5.35,286,20.75,260,18.87,512,28.33,27.39,34.18,3229,2569,0,111,126,49,170,65,82,55,2,0.795602354,0.073397337,0.067822855,0.04552493,0.017652524
ACSSF,nc,3588,37,17,950601,14000US37017950601,9506.01,Bladen County,37017950601,2540,30.70327,127,700,5,27.56,573,22.56,38.9,39.1,38.8,1013,1478,0,39.88,58.19,0,48,1.89,316,19.82,12.1,329,32.04,24611,420,40.9,1990,134300,777,347,27.39,65,11.34,765,51.76,483,147,14.31,285,11.22,252,24.54,228,22.2,402,28.96,55.48,47.03,3272,2713,0,47,73,50,93,73,117,95,11,0.829156479,0.036674817,0.043704156,0.05806846,0.032396088
ACSSF,nc,3589,37,17,950602,14000US37017950602,9506.02,Bladen County,37017950602,2074,18.55136,64,336,3.09,16.2,459,22.13,49.9,44.3,55,362,1117,0,17.45,53.86,0,9,0.43,203,12.27,13.5,237,27.21,36518,400,45.92,1988,79800,734,204,15.95,36,7.84,199,17.83,114,96,11.02,270,13.31,254,29.16,179,20.55,401,34.96,22.81,13.09,3222,2625,0,65,61,53,105,56,111,138,8,0.814711359,0.039106145,0.049037865,0.051831161,0.04531347
ACSSF,nc,3590,37,19,20101,14000US37019020101,201.01,Brunswick County,37019020101,2242,73.68275,176,456,7.85,20.34,324,14.45,41.9,44.2,41,970,1072,8,43.26,47.81,0.36,215,9.59,314,20.52,5.44,275,29.13,37529,277,29.34,1998,88000,942,341,23.32,9,2.78,206,19.22,205,34,3.6,257,11.46,120,12.71,94,9.96,643,59.04,65.37,21.72,2370,1988,1,28,41,30,82,39,48,83,30,0.839240506,0.029113924,0.047257384,0.036708861,0.047679325
ACSSF,nc,3591,37,19,20102,14000US37019020102,201.02,Brunswick County,37019020102,5505,378.9778,203,873,3.69,15.86,1461,26.54,51.2,45.1,52.9,4746,348,32,86.21,6.32,0.58,621,11.28,346,7.89,4.69,167,6.56,62391,973,38.25,2008,199600,960,276,8.7,133,9.1,76,21.84,283,39,1.53,646,11.73,97,3.81,53,2.08,356,13.33,43.46,11.12,4056,3511,0,77,95,32,102,58,79,91,11,0.865631164,0.042406312,0.033037475,0.03377712,0.025147929
ACSSF,nc,3592,37,19,20105,14000US37019020105,201.05,Brunswick County,37019020105,6359,1181.326,307,892,4.83,14.03,2218,34.88,58.1,56.9,58.5,5594,403,92,87.97,6.34,1.45,588,9.25,206,4.01,5.27,207,7.26,87740,1452,50.91,2004,308000,1630,226,6.96,59,2.66,0,0,416,87,3.05,374,5.88,153,5.36,24,0.84,359,11.55,48.08,14.59,3889,2357,0,231,360,144,474,82,169,60,12,0.606068398,0.151967087,0.158909745,0.064541013,0.018513757
ACSSF,nc,3593,37,19,20106,14000US37019020106,201.06,Brunswick County,37019020106,3027,254.1308,48,630,1.59,20.81,454,15,40.5,42.8,39.3,2618,172,8,86.49,5.68,0.26,0,0,303,14.65,5.77,146,12.38,72257,558,47.33,2006,198800,1108,156,8.03,52,11.45,88,51.16,290,88,7.46,5,0.17,91,7.72,47,3.99,144,12.21,48.27,24.6,2079,1671,0,77,82,33,72,43,73,22,6,0.803751804,0.076479076,0.050505051,0.055796056,0.013468013
ACSSF,nc,3594,37,19,20107,14000US37019020107,201.07,Brunswick County,37019020107,3910,1536.637,310,1124,7.93,28.75,288,7.37,31.3,31.9,28.9,2502,806,0,63.99,20.61,0,693,17.72,146,5.56,3.94,343,28.68,67566,306,25.59,2005,190000,1166,185,7.41,0,0,0,0,284,32,2.68,350,8.95,39,3.26,39,3.26,329,25.23,59.5,23.75,1466,1141,1,53,64,20,80,40,35,30,1,0.77899045,0.079809004,0.068212824,0.051159618,0.021145975
ACSSF,nc,3595,37,19,20108,14000US37019020108,201.08,Brunswick County,37019020108,3012,467.2602,78,533,2.59,17.7,484,16.07,41.8,42.1,41.6,1740,763,0,57.77,25.33,0,197,6.54,151,7.3,2.92,173,16.03,51537,352,32.62,1988,172000,1238,175,8.77,53,10.95,129,16.91,150,61,5.65,278,9.23,132,12.23,124,11.49,248,19.39,66,13.9,1952,1542,3,27,45,42,57,43,79,106,8,0.791495902,0.036885246,0.050717213,0.0625,0.058401639
ACSSF,nc,3596,37,19,20201,14000US37019020201,202.01,Brunswick County,37019020201,5866,1612.171,398,1135,6.78,19.35,888,15.14,35.9,35.4,39.5,4000,1109,46,68.19,18.91,0.78,312,5.32,315,7.69,6.5,412,17.1,61855,728,30.22,2005,225500,1364,771,20.06,44,4.95,115,10.56,904,0,0,690,11.81,97,4.03,53,2.2,81,3.27,51.55,37.53,2187,1554,0,59,98,54,139,72,132,78,1,0.710562414,0.071787837,0.088248743,0.093278464,0.036122542
